ID	longitude	latitude	termDepth	Vs30	standDev
28685	-43.527735	172.683491	18.18	207.20879624030738	0.2078464455866085
28686	-43.527708	172.683761	16.43	208.91846587504813	0.2089514123528243
28690	-43.525357	172.638627	20.03	171.86120828227718	0.16037823705837262
28692	-43.525209	172.6386	16.07	172.8859055126173	0.255938837643422
28697	-43.5282695	172.632169	15.23	184.36737846233973	0.30631084459135743
28715	-43.5153004	172.617848	7.3101	203.1865582168428	0.447431627620899
28730	-43.506253	172.649506	20.14	147.10039048135093	0.15254729274397652
28731	-43.506372	172.649441	20.18	158.45117950804632	0.13484370465364304
28732	-43.591108	172.566509	13.77	157.77563388867455	0.3367538981948289
28734	-43.591227	172.566648	15.41	152.2898973068992	0.25296658480069356
28736	-43.4998611	172.608344	8.25	166.40171716293182	0.3781685643101864
28772	-43.3802632	172.650758	12.62	163.47090025898072	0.3352715535813341
28773	-43.3801185	172.650573	12.36	153.40126118054692	0.41825594164926216
28774	-43.5905277	172.568397	14.74	145.42906633397078	0.26760065658593224
28775	-43.5275333	172.676042	13.06	226.44876909618276	0.3224533897425863
28776	-43.5441472	172.658	15.0	191.3945189782592	0.3198457470802391
28781	-43.539406	172.635752	7.84	259.47427974042847	0.42687998296540397
28800	-43.558476	172.648445	20.223	157.24276185866142	0.14331129845787724
28811	-43.540154	172.661212	24.19	163.61706602524382	0.07467600986892796
28812	-43.540269	172.661577	15.0	197.22850643952623	0.34853348124122885
28813	-43.540041	172.661753	24.88	162.6502238385748	0.08911704532269818
28814	-43.539855	172.661448	23.5	164.0751547040876	0.09797980214517404
28819	-43.5803914	172.549552	4.98	93.86283915188746	0.12125698138381794
28820	-43.5807057	172.5489	4.94	87.9686026520928	0.12270486577596754
28822	-43.5811198	172.548431	5.39	227.54816107165084	0.24827330850343277
28823	-43.5816837	172.54803	5.91	216.5575926506751	0.25519595021940206
28837	-43.5599925	172.675744	15.0	201.14083613266016	0.28500841346483424
28838	-43.5602093	172.675993	15.0	203.32044101509234	0.28790017999850537
29026	-43.524286	172.629344	21.46	168.70379465238196	0.1270602386046425
29027	-43.524282	172.629174	21.716	166.23579057211825	0.1662396499447715
29028	-43.524038	172.629268	22.38	161.55312226492202	0.10643068273494506
29060	-43.5570087	172.594787	18.01	156.76009997169174	0.22844097344005276
29061	-43.5207091	172.607779	11.78	218.5780209056747	0.30944797364041565
29066	-43.505328	172.640607	23.834	172.528960793471	0.10016219627951584
29095	-43.504779	172.654507	20.2	195.8235583474774	0.12017106883140875
29096	-43.504776	172.654666	13.7	195.84787297154065	0.3535536351604868
29097	-43.50486	172.654676	20.2	184.30498929024782	0.12586017954122
29098	-43.506364	172.642833	20.2	175.93587023222452	0.1270009965856984
29099	-43.506226	172.64299	14.15	180.50947006121913	0.25275061831982376
29100	-43.506183	172.643089	14.62	173.96760014644838	0.2717028571461117
29101	-43.506244	172.643255	17.7	174.3716272947294	0.18434659720039034
29103	-43.515779	172.606202	3.74	102.46116471504016	0.1423069158872277
29109	-43.5455889	172.674117	20.18	178.02879933406646	0.13475253147354616
29110	-43.5454802	172.673857	16.1	181.71053640518812	0.20866363802449123
29112	-43.5450758	172.674132	16.16	187.3870923731867	0.2587739167556087
29127	-43.539769	172.593983	14.64	184.95800743844958	0.29166798650571957
29136	-43.592603	172.544204	11.39	156.37102399780423	0.3719508887118311
29138	-43.593075	172.544162	11.44	157.36935406382753	0.4358677467793535
29238	-43.512072	172.666605	29.32	195.98427799663102	0.044738409820796465
29245	-43.546829	172.687926	12.08	163.94090339740455	0.44492771220619526
29255	-43.5773171	172.553412	6.88	187.10228204374013	0.2659125448197679
29258	-43.514745	172.673981	18.22	198.44367106537499	0.18584988369511946
29264	-43.5779355	172.55264	6.91	187.23757884751134	0.31312725851195555
29265	-43.5785271	172.551967	6.56	199.55150504265455	0.29743121137196366
29266	-43.5772508	172.552546	6.96	182.32873868806794	0.3646025778359841
29267	-43.5778241	172.551811	5.72	207.41997824492202	0.2489428233542825
29268	-43.5763855	172.552329	7.71	171.19537118313826	0.4270143930017766
29269	-43.5771478	172.551556	5.9	198.040116212732	0.22749724541257543
29270	-43.5777753	172.550857	5.75	204.78476026737852	0.23687559874127925
29271	-43.5786457	172.550095	5.45	201.05656192196872	0.2446908690849597
29273	-43.5759749	172.550958	6.62	187.4632569663417	0.302747065171507
29274	-43.5766427	172.546779	5.95	205.28482737670652	0.2127074567235646
29275	-43.5796599	172.544688	4.8	72.14429585688308	0.09943905064400181
29276	-43.5741995	172.548271	5.22	185.30929514232707	0.22063346815170118
29277	-43.5750027	172.546444	6.82	194.6467281107669	0.332952982321845
29278	-43.577307	172.541733	4.97	82.68551434268275	0.12115447651888317
29279	-43.5734787	172.545874	6.82	188.42654719037256	0.3064218816547413
29280	-43.5738853	172.543976	4.49	76.93626359984914	0.10888205660574006
29281	-43.5718068	172.544326	6.13	188.18267221664914	0.308561034170516
29282	-43.5717555	172.540524	5.91	183.46950169655602	0.24968156861550786
29283	-43.5703651	172.541823	5.4	205.22210086070322	0.2382629752017194
29317	-43.448086	172.616745	15.0	131.28875069324383	0.2498761755189479
29318	-43.44822	172.616872	15.06	134.259695763833	0.21451475771948805
29320	-43.500368	172.6321	21.04	160.29368089302292	0.10898584685980102
29389	-43.5698499	172.541082	8.57	196.89811180585218	0.39716120285802375
29390	-43.5712797	172.543505	5.33	198.85320245479087	0.24434192456282927
29391	-43.5720227	172.54473	6.17	188.17858787768282	0.2482871963862904
29392	-43.572237	172.543825	5.91	196.67252797126028	0.23735375632608036
29393	-43.5714823	172.541271	5.36	203.29499191710536	0.2531049228808214
29394	-43.5729028	172.543707	6.16	192.83315138319531	0.36086441102274924
29395	-43.5714976	172.538967	3.99	98.57866889654709	0.1505809773518728
29396	-43.5730627	172.541486	5.73	201.34118824400676	0.21848429672797662
29397	-43.5731911	172.539167	4.52	84.49340498714002	0.12702748896104252
29398	-43.5746968	172.54064	3.8	77.32025526939061	0.1394300853823157
29399	-43.5731481	172.538109	5.04	208.06649398366935	0.22459749023366074
29400	-43.5728889	172.546101	6.37	186.51590340404437	0.32306824733104156
29401	-43.5737391	172.547387	5.8	193.6061249877752	0.2451168674973413
29402	-43.57456	172.548733	5.42	192.385746955228	0.22776068836958874
29403	-43.575454	172.550099	6.07	186.02822760840593	0.26916485504698373
29404	-43.5737957	172.546219	6.33	186.4380997620574	0.2766043485384355
29405	-43.5746459	172.547585	5.96	197.56708939207772	0.22319247528684608
29406	-43.5754376	172.548912	5.12	185.94632472273	0.25111322020514354
29407	-43.5738231	172.544991	5.67	188.69041207935004	0.2245071527577113
29408	-43.5755088	172.547643	5.66	204.4289599621016	0.2578503539592536
29409	-43.5763737	172.548989	5.72	199.40551566742676	0.2236844093880628
29410	-43.5772093	172.550416	5.72	206.9910822645236	0.2343928585251714
29411	-43.5747927	172.545158	4.96	76.42324594132492	0.12597234594020948
29412	-43.5755596	172.546448	5.66	200.47305045010003	0.22768200910066919
29413	-43.5764278	172.547836	6.35	189.5536016334066	0.28002724719114075
29414	-43.5789581	172.550729	6.11	183.04296841333868	0.33463607693540204
29415	-43.5780755	172.549361	5.43	191.61093845031218	0.25597779522299097
29416	-43.5772219	172.547973	5.34	214.09034639686442	0.22935669661549796
29417	-43.5763973	172.546783	5.58	209.83489083994203	0.2491364452395215
29418	-43.5755292	172.545435	5.66	197.43293296273472	0.2369646421814839
29419	-43.5788986	172.549617	5.8	205.3589181587761	0.22147689271704782
29420	-43.5756222	172.542917	5.37	201.35967801455897	0.251119264613397
29421	-43.576501	172.544174	5.78	212.88944975401068	0.2738007015079523
29422	-43.5788966	172.548295	5.61	204.33730045636142	0.24526540061444366
29423	-43.5797864	172.54845	5.76	203.38955196201212	0.25853496828722755
29439	-43.5798862	172.54719	5.46	212.2672094844091	0.20157606006475381
29441	-43.5772982	172.542037	4.03	77.0184214626659	0.12932917394547772
29442	-43.5807614	172.546173	4.78	73.75468863082591	0.12258755350292387
29443	-43.581664	172.546398	5.94	197.14432702649503	0.22803434521536425
29444	-43.5799569	172.543743	4.89	74.70189618813637	0.10788649732124307
29445	-43.5782113	172.540915	4.86	78.56935580351511	0.13377255036579533
29446	-43.5787634	172.551411	5.18	202.29453484751846	0.19475954219907682
29447	-43.5793366	172.550825	5.57	198.97019579584673	0.27952809966682235
29448	-43.5798248	172.550192	6.56	180.7979943747863	0.31261254586362563
29449	-43.5768779	172.552764	6.94	180.44634048294805	0.25371656081909194
29450	-43.5769197	172.552161	6.97	192.270337101034	0.2711691347606409
29451	-43.5768081	172.551491	6.6	202.45273121680108	0.296796063075502
29452	-43.5765141	172.550677	5.37	201.0594091849761	0.211030438456354
29460	-43.5691777	172.540753	7.9701	178.7830823141753	0.3744945605219346
29461	-43.5699556	172.541889	8.7201	198.21573752115194	0.4009651476560133
29462	-43.5697754	172.540953	8.7101	195.79196850102235	0.3453912665047036
29463	-43.569642	172.540231	7.9701	197.60292405772597	0.39081035393055175
29464	-43.6441297	172.556253	7.94	179.8130593290311	0.3326945393503553
29465	-43.5702281	172.541114	6.06	216.93127548601453	0.25336002448820116
29467	-43.5702943	172.540339	5.2	218.1457809497571	0.24287033285524312
29468	-43.5729196	172.540036	4.72	90.00260510998429	0.11975359651878144
29470	-43.5735446	172.540739	4.77	95.15694915171984	0.10706010085147709
29471	-43.5740969	172.540816	4.83	90.75310432470877	0.11791335793490985
29472	-43.5745253	172.540311	5.53	213.9119605725065	0.23027993761605253
29473	-43.5723693	172.545856	6.06	188.6765931072744	0.31931600067446425
29477	-43.580403	172.545911	4.62	77.00197181803443	0.1124476793953755
29479	-43.5810778	172.545083	6.21	176.37718226819214	0.2880234656296971
29480	-43.5736167	172.5439	5.64	220.13661811702914	0.2707872519567097
29481	-43.5736226	172.543578	6.37	196.60051545622414	0.37734474884601915
29505	-43.51469	172.674552	15.07	182.0270326574907	0.3540906601537103
29507	-43.51479	172.674331	15.1	200.8468503555109	0.3051279821542095
29521	-43.551071	172.694083	20.2	195.12367645565564	0.12174619425358066
29522	-43.551097	172.693852	20.18	192.3582850758107	0.12064039104280452
29538	-43.6441253	172.556267	7.94	179.8130593290311	0.3714697831622579
29539	-43.6442447	172.556205	9.05	171.5739150503562	0.37689097814138334
29541	-43.6442254	172.556091	9.4	166.6019879144204	0.42259268683230805
29544	-43.6441032	172.556153	8.07	173.9108860012145	0.350133352790361
29545	-43.644075	172.556064	8.5	170.67398483982012	0.36060620942275373
29546	-43.6441613	172.556028	8.34	175.9724530259736	0.4252356080226537
29555	-43.541825	172.650061	15.0	171.6891563476155	0.24434914087785087
29556	-43.541892	172.650308	15.0	189.28853513992277	0.32742260948029167
29559	-43.5807281	172.566572	9.6	179.4261917290456	0.3540319259336817
29560	-43.5806996	172.566648	9.53	187.1159039525672	0.38924033016091064
29562	-43.5806114	172.566881	9.7	195.78501576464384	0.37560521447036194
29570	-43.573695	172.550143	9.4	196.16981961546793	0.39877493917659024
29579	-43.592572	172.544293	11.39	156.37102399780423	0.3508499284158018
29581	-43.593098	172.544134	11.44	157.36935406382753	0.41556142298608584
29583	-43.524986	172.64783	20.14	202.380912928317	0.13438736126821502
29591	-43.510989	172.664107	20.25	197.7383117874679	0.14449287218642862
29596	-43.551084	172.694089	20.2	195.12367645565564	0.12426312831324327
29597	-43.551105	172.693853	20.18	192.3582850758107	0.12250892856395246
29606	-43.58165	172.536476	7.8	227.18548939761953	0.38413810016685934
29608	-43.581763	172.536048	4.96	85.2066654784558	0.10712094581733018
29612	-43.5492168	172.63268	18.635	96.55973283472703	0.16601079151920162
29615	-43.5495559	172.632353	26.901	206.48443112623497	0.19304374459543733
29618	-43.5493143	172.632217	17.525	213.00099466580926	0.3665625970950609
29620	-43.5493477	172.631672	25.817	199.3481426813635	0.08906231566941214
29621	-43.515543	172.653346	20.0	164.78610695947555	0.1793644424083444
29623	-43.5495329	172.631617	26.176	244.535326873536	0.09256777801899572
29624	-43.5491248	172.631505	25.811	177.09013600948876	0.14516037560303643
29625	-43.5487915	172.631403	25.79	157.38996503093946	0.06938868305304244
29628	-43.5484834	172.631333	26.301	161.31411431482178	0.07441816938768964
29630	-43.5489863	172.631259	26.0	164.01052306562764	0.07122422052946724
29633	-43.5493112	172.631244	25.7	189.4253372641902	0.07492880051515904
29634	-43.5487776	172.630444	19.82	165.38161419073322	0.1691325230492715
29636	-43.5497948	172.63245	26.187	186.1692856872386	0.05795506527522771
29637	-43.5497804	172.631625	26.33	192.7796471527592	0.0726955093995795
29638	-43.5495497	172.631242	25.411	233.68601580797394	0.09711420595752243
29639	-43.5498053	172.631239	27.734	200.53520269922146	0.058627203808645924
29640	-43.5497392	172.63055	28.047	187.9929624507379	0.07450751699234232
29641	-43.5491527	172.630933	26.113	190.00970144965734	0.12572696464734892
29643	-43.5488086	172.63085	26.294	161.50455359662524	0.09125161272115914
29644	-43.5484635	172.631014	25.961	162.1163507488037	0.09653145209256542
29645	-43.5484336	172.630675	25.961	159.2919225776924	0.1112638045931171
29646	-43.5488997	172.630347	26.102	187.06953103687403	0.41245871981365734
29647	-43.5493277	172.630486	26.402	195.64802199170518	0.05953687722062132
29649	-43.548769	172.62973	26.6	185.30250084729016	0.07147008042341348
29650	-43.5487615	172.629927	26.117	186.08424625311204	0.06704020748955938
29652	-43.5340642	172.637848	20.0	213.31491683710277	0.2000065849280076
29653	-43.5336663	172.637839	18.0	211.0744531962954	0.2220962042957459
29654	-43.533758	172.636952	20.0	220.9452376026034	0.1679428805482728
29655	-43.5340803	172.636964	20.0	179.10482619338143	0.21829514401057248
29665	-43.5280555	172.684406	15.0	220.24408853938263	0.3610929251567037
29675	-43.558637	172.659538	5.44	185.63572061801227	0.2519829285880062
29684	-43.6760949	172.501493	12.46	159.85380059515197	0.35327183845864346
29685	-43.676155	172.501797	11.72	167.47823850127904	0.3836627340909706
29687	-43.524648	172.63979	15.02	176.69160912862932	0.3284303142463044
29688	-43.555358	172.665238	15.08	185.6347570914966	0.29145963054071466
29691	-43.559486	172.579682	6.12	186.86264228635062	0.3283515769336698
29692	-43.559397	172.579634	6.82	200.9568954250552	0.31755388600594164
29710	-43.530167	172.673629	20.0	220.97749644678728	0.15035093292063184
29711	-43.530185	172.67373	22.0	200.67812829314522	0.12030185565813997
29712	-43.530331	172.673548	20.0	209.1588684934743	0.15066958510712078
29713	-43.530289	172.673455	20.0	215.0360325265468	0.13194449305802705
29867	-43.522157	172.648738	15.24	186.8397788744874	0.27629590037315055
29870	-43.522178	172.648553	15.0	187.0290066475026	0.2581341307159805
29871	-43.519897	172.615432	6.0	317.8320612535725	0.33017313697885636
29879	-43.5507861	172.692908	15.0	195.1998272853319	0.3032379520200681
29880	-43.543246	172.640997	22.46	167.66577123570252	0.11871517417569594
29882	-43.50053	172.638942	15.2	160.6328923897902	0.24783801065302344
29883	-43.500415	172.639203	15.08	167.0210913201013	0.2578954197843663
29888	-43.514587	172.673929	15.16	201.92044156244341	0.2795487340343393
29889	-43.51462	172.673673	15.12	203.48794348806103	0.30660736377491093
29891	-43.502823	172.624364	21.12	157.55382949186006	0.10239183734520255
29892	-43.518908	172.625261	8.22	186.5314706137806	0.4100927349619514
29893	-43.518976	172.625114	9.32	179.8644435305074	0.4103149190441652
29896	-43.51408	172.661409	15.06	196.49754749922565	0.2721788567495107
29897	-43.512023	172.652024	20.07	159.52418238395566	0.15069815092141714
29898	-43.514071	172.661536	15.0	192.087070467584	0.2541617264356056
29899	-43.512013	172.652358	20.15	158.8694868101454	0.16130255133967691
29915	-43.381965	172.651873	9.51	164.53252764038413	0.44995082279789045
29917	-43.516979	172.593048	6.27	239.37592360967696	0.31468443784985695
29918	-43.51705	172.592729	4.18	112.15697064232671	0.09031842726069042
29926	-43.307764	172.641403	13.62	162.48665985358457	0.27580911773837147
29928	-43.541262	172.629272	23.34	167.24088395705434	0.09197819251540347
29931	-43.519387	172.62775	12.88	182.8371708070414	0.3603701721405225
29932	-43.519504	172.627378	12.36	175.10575532009227	0.3430832666803958
29937	-43.379863	172.64743	9.9	202.11190798501679	0.4267081457447213
29948	-43.52295	172.627812	9.19	148.78306402175053	0.43198640073123945
29959	-43.518123	172.657797	15.0	186.18403509719965	0.2811113267191134
29960	-43.518437	172.657793	23.68	182.93857738610964	0.10304141695053114
29961	-43.507964	172.646759	20.0	165.38410060688793	0.16431184870321688
29963	-43.50144	172.623494	20.0	156.97019220855256	0.15258676003745733
29965	-43.501423	172.623683	20.0	152.55649567716208	0.14486071529092642
29970	-43.380287	172.647896	10.16	184.67635515826743	0.4474490564246259
29972	-43.380903	172.652676	9.81	164.92934483619166	0.3893039668559067
29973	-43.380876	172.652522	9.31	165.847855103043	0.4045595906484679
29974	-43.514762	172.660728	20.04	201.736521230926	0.1831567548506619
29978	-43.514856	172.660991	17.23	179.2035960361777	0.21939233274432693
29985	-43.543303	172.659174	20.04	168.28951023241626	0.1606894085774149
29989	-43.548457	172.643849	15.08	156.19888377034582	0.2683327397831176
29992	-43.559582	172.548582	9.03	186.04859036213153	0.3998848927217873
29995	-43.559234	172.547775	10.04	181.22270975623752	0.34758079812667086
29997	-43.55884	172.54815	11.37	164.80450782180316	0.38497094976974844
29998	-43.4267666	172.649797	6.78	179.20080402599368	0.3321823148914708
30002	-43.55833	172.548705	12.96	161.1120638030491	0.2994176437485071
30004	-43.4288498	172.649611	8.06	168.85517793912626	0.3583128587559613
30008	-43.558456	172.5495	10.68	169.728175219277	0.43167704898339615
30011	-43.558105	172.549269	10.04	153.85536786215647	0.3414307695898262
30013	-43.558962	172.549135	9.18	164.36573452347383	0.40030910010772736
30015	-43.593673	172.563985	16.3	151.66567867885806	0.23740260524863832
30018	-43.593498	172.564164	16.17	151.7869811448266	0.19656506629223228
30035	-43.497554	172.608123	7.96	149.6771759758314	0.36642697468885443
30041	-43.546185	172.65415	15.73	162.92289820616986	0.25242865737327935
30044	-43.510261	172.620395	7.44	206.53273798447523	0.4217391523192033
30046	-43.4714	172.612798	17.77	158.10141021736297	0.1897389765813563
30069	-43.53063	172.641362	25.69	159.23864538869836	0.09628432848024623
30084	-43.555994	172.658358	14.66	191.11478524298985	0.3195022883459228
30093	-43.5669999	172.607926	7.1861	208.3804517074262	0.348219389282599
30094	-43.5668999	172.607909	15.789	191.11925980413858	0.291616823506617
30096	-43.5365303	172.639842	22.056	181.95611335282783	0.14911962459815442
30101	-43.5366275	172.639833	11.706	221.42023560262498	0.37185578813050374
30102	-43.525444	172.676181	25.91	180.85096848384717	0.07773565509024098
30103	-43.5255389	172.676311	20.24	219.96176276397904	0.13326051694565713
30110	-43.5228834	172.635559	10.5	164.09222882384503	0.3805368421726081
30112	-43.5227725	172.635491	12.75	171.13959309658352	0.3439616592030532
30119	-43.4999276	172.627372	20.412	166.38044867773803	0.14211148223506442
30120	-43.4999753	172.627102	8.5401	179.56319396675823	0.38985882403609307
30136	-43.550304	172.644316	15.68	155.71935948952523	0.269114110613061
30137	-43.550256	172.644397	15.61	162.70026348275803	0.27353362161261435
30138	-43.550482	172.64432	14.65	168.7151851053853	0.27929035185146084
30139	-43.550401	172.644157	14.74	164.3050350938779	0.3203518282492252
30140	-43.550321	172.644098	14.77	142.86618027049124	0.2949772506937671
30141	-43.550231	172.64409	15.09	161.90453034275143	0.22393197057741207
30142	-43.550145	172.644188	15.6	164.22829398098963	0.22498114923500256
30143	-43.551772	172.676979	25.12	162.5186048900356	0.0837476808872271
30327	-43.560125	172.656653	13.99	161.61097047861844	0.3012305189388528
30343	-43.555475	172.588482	16.8	145.05518747791095	0.1996216557454544
30353	-43.4572637	172.653345	22.193	224.7143525389709	0.15136854393976593
30369	-43.547686	172.648537	25.48	166.0334032540612	0.08244810323068118
30379	-43.529576	172.640751	16.24	183.49559866992962	0.28611232772313866
30381	-43.529794	172.640251	11.07	195.9672377418397	0.4685616571818254
30383	-43.529315	172.640249	11.68	233.42714277348352	0.5174717615575217
30420	-43.512043	172.647272	15.25	163.66474847680558	0.31438618039712724
30421	-43.512131	172.647222	18.12	168.05854631902363	0.14143250016884987
30422	-43.512122	172.647031	16.0	166.54948067504858	0.28632593911590964
30423	-43.512053	172.646936	19.96	159.95979804066616	0.16223981853337863
30437	-43.56518	172.634181	16.78	174.0230293157811	0.2105776851159703
30438	-43.565074	172.634103	9.7301	190.99279219455315	0.3952204906276876
30440	-43.56499	172.634204	10.22	188.1026229478161	0.4777023383569435
30443	-43.544851	172.659361	12.09	169.0156057394484	0.4159317409209539
30445	-43.544862	172.659565	20.2	171.37171551065325	0.15017912883947715
30447	-43.54476	172.659443	11.5	170.0147392052306	0.38857642976364976
30450	-43.524826	172.643208	14.98	184.4925397166294	0.3068799836456797
30452	-43.524956	172.643137	20.3	192.49872183569624	0.15315136021522444
30453	-43.524857	172.642967	12.27	206.41908956518918	0.4424103444399562
30472	-43.520381	172.605385	7.38	248.96219513311823	0.34538635686673536
30474	-43.5656325	172.629802	6.22	273.4340868140637	0.2986818309948434
30490	-43.5151861	172.648933	20.0	148.19711390663863	0.16974920603485266
30508	-43.50686	172.641328	15.18	186.95710239455536	0.25799921290464023
30592	-43.505105	172.62533	15.02	164.77686891098503	0.25423919954812635
30594	-43.509237	172.675516	20.13	200.46528315056116	0.14863055420771404
30595	-43.510127	172.686665	20.2	174.15199749363114	0.16273647440954547
30597	-43.518099	172.658212	20.2	189.03048222586838	0.14474903734741743
30601	-43.504213	172.687631	20.2	195.28415481483984	0.14668617866617986
30605	-43.541566	172.664072	20.2	171.04109847874975	0.13425942164440488
30614	-43.500861	172.624399	15.0	139.1915429174102	0.2775450484539969
30615	-43.500798	172.624165	15.06	158.97677845341002	0.2185465162480427
30616	-43.500698	172.625198	15.02	157.31702836998318	0.22881188882217643
30617	-43.506362	172.616667	12.08	183.09207028308455	0.4014297000821985
30619	-43.506182	172.619016	20.04	159.52506431514004	0.13841374184479352
30621	-43.505578	172.618923	11.86	171.65868566935532	0.3703663193024807
30624	-43.506996	172.621405	12.46	144.12070138481124	0.393182162791574
30625	-43.502377	172.620417	10.02	159.2281829628105	0.3731197854854901
30629	-43.500543	172.631657	9.52	179.95774501098373	0.38061928028460973
30630	-43.500445	172.631585	7.64	158.18590075653125	0.30953901278729495
30633	-43.497979	172.631016	6.74	195.82888375074256	0.3267120127365136
30634	-43.497784	172.631276	20.02	175.01221968867628	0.125357464267365
30635	-43.506954	172.64613	15.04	171.9534216543839	0.26912007648337744
30636	-43.506793	172.646221	18.78	173.02722644668216	0.19078337160335754
30640	-43.481227	172.580942	12.76	203.6552665861435	0.3052656958417822
30641	-43.481251	172.581186	5.32	239.45078617490628	0.2560002040355503
30787	-43.5462306	172.690347	15.0	208.74147939036976	0.27500258723773513
30800	-43.546273	172.684502	20.2	175.8762045746422	0.1684399310363272
30804	-43.50437	172.69434	20.2	201.93533879793304	0.1125277385608246
30806	-43.524419	172.674826	17.69	206.79000900555155	0.2121838969193188
30813	-43.471025	172.614121	16.25	168.4555629425162	0.22863678245173244
30814	-43.470945	172.61423	18.25	160.46451758333305	0.2236237143248307
30815	-43.471044	172.614365	16.6	165.16330895406446	0.22623812760540774
30816	-43.471179	172.614121	16.14	168.6357822825405	0.2066686221156265
30817	-43.513189	172.647835	19.3	173.5079634443339	0.1885292775861039
30818	-43.513214	172.647656	20.2	177.96028495023825	0.12507421327478052
30821	-43.514588	172.625163	10.6	169.57086181091924	0.31133451177828947
30822	-43.514622	172.625004	10.98	173.669976660941	0.38411216703517553
30824	-43.51449	172.62491	10.71	189.237946324225	0.38066919366827895
30825	-43.512478	172.647878	20.11	172.8788461178287	0.17503677488283895
30826	-43.512461	172.647938	20.08	166.907107345137	0.13601608726652797
30827	-43.512591	172.647907	19.95	163.13495335799905	0.20571749909853898
30836	-43.527257	172.685513	20.2	215.81626050305002	0.13553968708928288
30841	-43.518315	172.595907	7.5	177.7585851702812	0.314375563934148
30842	-43.518424	172.595714	5.99	192.7598671810318	0.25274191762630044
30852	-43.380375	172.648697	10.5	164.70342256227312	0.3914983121346169
30853	-43.380278	172.648557	10.3	166.52323501170906	0.36246566555941107
30854	-43.3803459	172.648397	10.01	169.06888646179613	0.35157420929651145
30859	-43.382264	172.653059	9.32	159.70915309584498	0.35367529130464975
30878	-43.522603	172.615696	8.62	213.93285477961805	0.4407333986698087
30879	-43.522666	172.615797	8.72	193.60420927811046	0.3713074360443247
30880	-43.522772	172.615563	8.7201	218.75863871171632	0.3801362320675018
30881	-43.522697	172.61551	8.8701	210.25123320176786	0.3982207778809151
30883	-43.522771	172.61531	9.4201	202.41201585807895	0.38800045260602345
30891	-43.488222	172.620783	19.07	147.28801678881766	0.19586009592426096
30892	-43.4880302	172.620749	18.76	144.08778676567283	0.16757885695690788
30897	-43.527135	172.683729	17.18	200.77157216464065	0.24963248860195145
30900	-43.524321	172.653223	20.2	172.19606874964705	0.1319201008776866
30903	-43.550305	172.641386	15.02	210.33640628249816	0.23943269472489365
30904	-43.513231	172.679321	20.21	196.785873240235	0.13820993588870253
30908	-43.550191	172.641768	15.0	179.06581148910848	0.2757931340524417
30911	-43.524778	172.670143	20.2	206.43194400222743	0.13371653683000082
30912	-43.525048	172.670162	20.2	202.04242592221493	0.13877970109718263
30913	-43.494413	172.604168	11.74	142.1083727612609	0.3786559574264978
30914	-43.494883	172.603818	10.06	159.81812978576306	0.3858437802642212
30915	-43.524818	172.671451	18.3	190.73892216904923	0.18965647856063966
30918	-43.522616	172.668552	20.2	174.3236118016246	0.15021424089131866
30924	-43.515071	172.677504	20.2	198.0286973508468	0.1329209388053865
30925	-43.515211	172.67778	20.1	193.77134809612025	0.14351579460542627
30948	-43.5439609	172.659284	20.11	170.95584409143078	0.13051776928479517
30951	-43.5441408	172.659184	20.11	171.8026047787826	0.1449583172872629
30957	-43.510654	172.654651	20.1	185.93759929823074	0.13627312390999896
30972	-43.517415	172.660656	20.2	203.35227095932717	0.13433423010262724
30983	-43.515089	172.663338	16.5	206.9814653531317	0.24580168040283956
31019	-43.55129	172.692644	20.23	193.35180642406826	0.1457554428853595
31043	-43.5428063	172.632442	10.73	210.02418782147075	0.37632429446854304
31044	-43.5416349	172.589832	7.3201	179.89204438621817	0.3720552317255445
31054	-43.5732895	172.576328	14.44	148.9956893667317	0.28588352620193663
31056	-43.5717891	172.577218	5.77	198.19771607663813	0.24677886610975336
31057	-43.5710253	172.577645	5.36	202.79411091864336	0.2308766400073439
31059	-43.5706268	172.57948	6.11	197.18212700272755	0.3223130764990201
31060	-43.5713812	172.57893	6.15	192.67858813496878	0.29672833955955913
31061	-43.5720998	172.578479	15.28	143.2415603608777	0.2894085044928318
31062	-43.5729892	172.577928	14.98	148.89068901125142	0.30892166162685397
31063	-43.5741636	172.57652	14.56	154.45213386301995	0.279464896844854
31064	-43.5739901	172.578317	14.62	147.31853809797164	0.27440908149797516
31065	-43.5735083	172.579485	15.18	150.4804973413974	0.2468953779916814
31066	-43.5724927	172.58	15.2	142.32149388110574	0.22724961780666086
31067	-43.5719445	172.580313	6.7301	184.6184069070536	0.2863967431922811
31068	-43.5711091	172.580851	7.4901	199.0197272126529	0.3272252284513233
31069	-43.5715638	172.582074	8.5401	189.47886031361787	0.36265008592312686
31070	-43.572327	172.581499	7.3201	189.6521685973056	0.35562176736208173
31073	-43.5736919	172.580462	9.2601	177.75096446988374	0.39067576296278433
31075	-43.5744736	172.580011	14.78	146.14343392516912	0.2598104938868195
31078	-43.385254	172.70257	19.0	194.25172076217743	0.16316098359745443
31079	-43.6428134	172.501237	6.5901	190.19226451346415	0.2818182714962398
31080	-43.6431811	172.500912	7.0101	190.98859267310567	0.2811301474456153
31081	-43.6431433	172.500491	6.8601	198.66832533523728	0.30066154874483675
31083	-43.643468	172.500612	6.6601	190.82056179666682	0.32094676505291747
